弹幕出现时间,弹幕样式,字号,字体颜色,时间戳,弹幕池,发送者id,弹幕内容
8.78900,1,25,16777215,1662013424,0,18ecddce,毫无创作瓶颈
68.75600,1,25,16777215,1662013333,0,568d913b,差生
6.31100,1,25,16777215,1662013328,0,9e78c36b,没有瓶颈
4.19400,1,25,16777215,1662013294,0,a005a229,没有瓶颈
32.83200,1,25,16777215,1662013086,0,24138938,抗！
5.97900,1,25,16777215,1662013072,0,bdfd1002,毫无创作瓶颈
11.97900,1,25,16777215,1662013019,0,69596222,毫无瓶颈
7.83000,1,25,16777215,1662013015,0,57e57a9d,没有瓶颈
90.77400,1,25,16777215,1662012949,0,9b2be5bc,小黑子苏珊
72.43800,1,25,16777215,1662012944,0,ef1a878f,白带异常
67.39800,1,25,16777215,1662012934,0,ef1a878f,白带异常
64.61800,1,25,16777215,1662012925,0,ef1a878f,白带异常
36.19100,1,25,16777215,1662012921,0,53bb50a3,嬉皮笑脸
6.41700,1,25,16777215,1662012918,0,25ae8c4a,你干嘛哈哈
0.06500,5,25,15138834,1662012829,0,9889f08d,十一位ikun重要会晤
8.04000,1,25,16777215,1662012752,0,d8af1c73,你干嘛哈哈
78.88700,1,25,16777215,1662012735,0,3f536d4f,我他妈干嘛外放
8.55100,1,25,16777215,1662012713,0,dde7bdcd,毫无创作瓶颈
5.85800,1,25,16777215,1662012625,0,859b069a,这池塘里怎么没鱼
5.72700,1,25,16777215,1662012591,0,c0dbfa33,毫无瓶颈
11.97900,1,25,16777215,1662012590,0,85b4c0d2,毫无瓶颈
63.99100,5,25,8700107,1662012529,0,b4b75f41,看似在跳舞，实际在：躲 酒
75.89900,1,25,16707842,1662012497,0,e69f00c5,你让我怎么荔枝？
11.13900,1,25,16777215,1662012418,0,cb8d710,毫无创作瓶颈
2.65900,1,25,16707842,1662012409,0,e69f00c5,迎宾酒
60.99800,1,25,16777215,1662012364,0,43cf39df,竹鼠
24.50700,1,25,15138834,1662012356,0,12efaeb,白带异常
47.53700,1,25,16777215,1662012219,0,b6bf95fb,Bin
0.38500,1,25,16777215,1662012217,0,415e9a8,迎宾酒
5.89900,1,25,16777215,1662012174,0,c9b25c39,毫无瓶颈
4.93700,1,25,16777215,1662012111,0,4ce54b6,你干嘛哈哈
3.93900,1,25,16777215,1662012101,0,bdeae58f,你干嘛哈哈
7.05600,1,25,16777215,1662012016,0,77ba2199,你干嘛哈哈
11.75900,1,25,16777215,1662011901,0,20dc8202,毫无瓶颈
2.88500,5,25,41194,1662011719,0,3129bdb2,元 祖 四 强
76.34500,1,25,16777215,1662011700,0,a7b58b4e,戏腔wc
1.30500,1,25,15138834,1662011655,0,e3b780f1,集合准备团战
11.45900,1,25,16777215,1662011650,0,6b007581,毫无创作瓶颈
