弹幕出现时间,弹幕样式,字号,字体颜色,时间戳,弹幕池,发送者id,弹幕内容
205.52100,1,25,16777215,1640578665,0,f7ed24a1,期末倒数八天从头学
415.81500,1,25,16777215,1640411781,0,4e3fd3b7,请求指挥部
337.34400,1,25,16777215,1639992995,0,586745cf,你好哈哈哈
436.44000,1,25,16777215,1639906427,0,ed2e8320,老师咱们可以开始了吗
419.85900,1,25,16777215,1639906416,0,ed2e8320,什么时候正式2上课呢？？？？
1043.57600,1,25,16777215,1638776722,0,a00eed77,震惊，骰子小于7点的概率高达百分之100
164.78400,1,25,16777215,1638688688,0,90cc75d1,此地无银三百两
1260.72300,1,25,16777215,1638263364,0,d61cd6e3,奥尼酱吗哈哈哈
1243.76900,1,25,16777215,1638263347,0,d61cd6e3,蚌埠住了
1067.82100,1,25,16777215,1637812866,0,6531ad58,这是欧姆
838.71700,1,25,16777215,1637737850,0,50017c9a,王某立是不是也在看
542.53700,1,25,16777215,1636768918,0,49e0d170,粉笔：真的有那么丝滑吗？
1176.41000,1,25,16777215,1636460925,0,19106424,2021年11.9
1200.41300,1,25,16777215,1635581816,0,2e4ee879,赵薇的电视剧都下架了
37.44800,1,25,16777215,1634874216,0,8ca694a5,这个头发我爱了
1102.72500,1,25,16777215,1634728229,0,eb67ba4f,SHHS    SHHS     SHHS    SHHS   SHHS    SHHS    SHHS     SHHS   SHHS  SHHS
1090.43800,1,25,16777215,1633694824,0,7f8634a3,空集也是复合事件？
1085.28900,1,25,16777215,1632899547,0,426e5769,那必然有
80.88100,1,25,16777215,1632726664,0,2da78f40,微积分和线性代数都过了，谢谢宋浩老师
812.77900,1,25,16777215,1632213890,0,4e8683a5,米刚伟别学了
21.08000,1,25,16777215,1631671476,0,6fe1ae04,为什么突然有了头发？！！
730.80500,1,25,16777215,1631630059,0,436196af,10+
442.90200,1,25,16777215,1631415203,0,43cd89d2,你好你好
371.84500,1,25,16777215,1631415129,0,43cd89d2,你好你好
1199.06500,1,25,16777215,1631264438,0,2b85abd0,哈哈哈哈
910.49400,5,25,14811775,1631244170,0,7262a5ff,哈哈哈哈哈哈
1212.09800,1,25,16777215,1631189883,0,42eeffae,看过
950.93000,1,25,16777215,1631015061,0,26518f5c,不能再分是什么意思
829.15000,1,25,16777215,1631014903,0,26518f5c,啊这
1060.24000,1,25,16777215,1630930850,0,2622a412,oh，omega？？有人懂我意思嘛
1321.04100,1,25,16777215,1630841136,0,14547d26,hahhah
1103.50600,1,25,16777215,1630659280,0,5a170e6c,提前预习
1085.46100,1,25,16777215,1630659262,0,5a170e6c,没人
1311.35700,1,25,16777215,1629982209,0,24768f99,在这里在这里   哈哈哈哈哈哈哈哈哈哈
366.31300,1,25,16777215,1629549062,0,da74782a,莫名想起让他爹伤心
1313.75800,1,25,16777215,1629184488,0,8907f690,哈哈哈
1200.27600,1,25,16777215,1629184393,0,8907f690,hhhhh
280.71300,1,25,16777215,1629183663,0,8907f690,指挥部7.11
1227.66300,1,25,16777215,1626782851,0,f2f96709,哈哈哈哈哈
18.78400,1,25,16777215,1626106848,0,9eeca898,来还愿了！概率论与数理统计96！！
837.04700,1,25,16777215,1626092892,0,cfcf3658,为什么要测角度……
