弹幕出现时间,弹幕样式,字号,字体颜色,时间戳,弹幕池,发送者id,弹幕内容
38.03200,1,25,16777215,1661147008,0,1cc01fd7,指尖旋转的篮球，是我此生不变的信仰，唯我ikun永世长存！！！ 指尖旋转的篮球，是我此生不变的信仰，唯我ikun永世长存！！！
42.14600,1,25,16777215,1660960845,0,e554c01c,哈哈哈哈哈哈哈哈哈哈这一段笑疯了
8.81900,1,25,16777215,1660894690,0,cc990ffb,恭喜你发现了宝藏
13.77700,1,25,16777215,1660881983,0,511e2154,恭喜宝藏发现了你
15.22100,1,25,16777215,1660615785,0,93716bb6,恭喜宝藏发现了你
49.54400,1,25,16777215,1660524102,0,ce4001d9,好好听啊卧槽
8.05200,1,25,16777215,1660281575,0,62549dc6,恭喜你发现了宝藏
8.48700,1,25,16777215,1660093862,0,4b7348d1,宝藏发现我的能力一直是可以的
2.25600,1,25,16777215,1659886304,0,a2af4d51,我一个真爱粉，都感觉好听
5.18300,1,25,15138834,1659835739,0,61d4774c,火了撅我（迫不及待）
36.29900,1,25,16777215,1659107934,0,6b115e6a,莫名好听怎么办哈哈哈哈哈
100.48300,1,25,16777215,1662019540,0,25fd8779,及拟态美g
62.89700,1,25,16777215,1662019502,0,25fd8779,分段分段分段分段分段方法的幅度浮动幅度f
51.81100,5,25,16777215,1662014504,0,9e73229b,[ohh]
17.55500,5,25,15138834,1662014458,0,9e73229b,[ohh]
13.45900,1,25,16777215,1662014442,0,9e73229b,[ohh]
10.56300,1,25,16777215,1662014434,0,9e73229b,[ohh]
60.13700,5,25,41194,1662009365,0,2221024c,太好看了吧
13.26600,1,25,15138834,1661962730,0,4dfa431,《 糕 级 弹 幕 》
11.93700,1,25,16777215,1661951394,0,878d73bb,小鸡脚，露出黑子了吧
5.22200,1,25,16777215,1661950747,0,d68a4848,ohohohohohoh
60.81900,1,25,16777215,1661937459,0,2ec9644b,你干嘛哎哟
17.42000,1,25,15138834,1661932696,0,552483d9,[每周必看]
5.65900,5,25,16777215,1661930779,0,4cae5b70,黑化的鸡（非常确信）
49.21900,1,25,16777215,1661926735,0,d7d8a6fa,↓你干嘛~哎呦
28.43700,1,25,16777215,1661925964,0,2091e0b8,你干嘛
17.79400,1,25,16777215,1661925952,0,2091e0b8,苏珊
35.41900,1,25,16777215,1661925940,0,a49615db,你干嘛
75.77100,1,25,52480,1661924998,0,43e3974a,香精煎鱼翅捞饭
26.01900,1,25,16777215,1661919597,0,37abc77d,wc. 我手机电充满了！
30.16200,4,25,16777215,1661918505,0,18be96,你干嘛，嗨嗨哟
48.10000,1,25,15138834,1661917613,0,ae14cd68,怪，但是神迹
127.78900,1,25,16777215,1661916657,0,79382f26,kksk
127.33900,1,25,16777215,1661916645,0,79382f26,只因
47.77900,1,25,16777215,1661916058,0,18abbeef,[OHHHH]
45.39100,1,25,16777215,1661915798,0,3f29c645,哈哈哈哈哈哈哈哈哈哈哈哈
36.37900,1,25,38979,1661912116,0,599e5d33,你干嘛~
16.22900,1,25,16777215,1661908725,0,bdcb6fc4,n厨狂喜（
10.02300,1,25,15138834,1661868179,0,f84ecd69,小黑子可真没树枝
24.77200,1,25,16777215,1661866081,0,f7283d7c,我的天！手机屏幕都会跟着震！
24.77900,1,18,16777215,1661863302,0,b30477b1,你干嘛
50.32900,5,25,15138834,1661859960,0,26624658,第一次压扁成这样的我～
46.81900,1,25,16777215,1661859959,0,9c23a51a,你干嘛 ~~哈哈~~哎呦
24.84700,1,25,16777215,1661858861,0,c90f696,作者食不食香精煎鱼
77.20800,1,25,16777215,1661857842,0,c89f2f45,你干嘛~~
69.90700,1,25,16777215,1661857830,0,c89f2f45,好像是描改，但好帅
48.23900,1,25,16777215,1661855314,0,cf66efbb,黄头发好像小草院长啊
52.91700,1,25,10546688,1661847043,0,b3450609,这么高技术力的视频当然奉献上1枚硬币
5.03900,1,25,16777215,1661837145,0,4fed13e9,蜃楼（雾）
21.89900,1,25,16777215,1661834855,0,9cc44476,帅
112.39900,1,25,16777215,1661826815,0,6096c53,你干嘛啊～～哈哈～～哎哟
98.55900,1,25,16777215,1661826798,0,6096c53,你干嘛
4.54000,1,25,16777215,1661826604,0,6096c53,你干嘛哎哟
9.07000,4,25,16646914,1661825796,0,d23e61b7,！！油饼食不食！！
7.32900,1,25,16777215,1661823535,0,157afbbd,小黑子食不食香翅捞饭
79.53400,1,25,16777215,1661821316,0,f4342f75,六人的歌，因一人就火
23.68700,1,25,15138834,1661810815,0,262e5784,被小黑子气到黑化
78.00900,1,25,16777215,1661797089,0,bedfeabd,帅死了
14.55900,1,25,16777215,1661781279,0,91cba562,小黑子，真虾头
96.31400,1,25,16777215,1661781039,0,d90a892f,ikun
56.81200,1,25,16777215,1661780999,0,d90a892f,IKUN
12.57900,1,25,16777215,1661780422,0,fc2db217,双厨狂喜
113.18100,1,25,16777215,1661778898,0,d0bada76,我才是真ikunIKUN！！！
44.37900,1,25,16777215,1661778497,0,4c77c4f3,注入灵魂
106.17100,5,25,15138834,1661778282,0,2f89f1e5,你干嘛!～～～～～～～～～～～～～～～～
110.67900,1,25,16777215,1661777623,0,a7c1f3cf,牛
16.81900,1,25,14811775,1661775809,0,3ce29f5,香精煎鱼食不食
27.50500,1,25,16777215,1661771641,0,78851b6e,[ohhhh]
27.50500,1,25,16777215,1661771637,0,78851b6e,[ohhhh]
27.50500,1,25,16777215,1661771633,0,78851b6e,[ohhhh]
27.50500,1,25,16777215,1661771626,0,78851b6e,[ohhhh]
26.95300,1,25,16776960,1661771183,0,cd47851a,这技术力和用心程度已经远远超越真正的ikun了[捂脸]
40.72000,1,25,16777215,1661762787,0,c1c1a1a1,00
21.97600,1,25,16777215,1661761650,0,e8b409ca,0.75yyds 
48.65900,5,25,14811775,1661758068,0,38c57af0,吵死了（歌手是ado）
19.06000,1,25,16777215,1661757417,0,ac490fe2,鸡  死  了
126.78200,5,25,11890,1661745891,0,f7d19d79,牛逼了我的哥
8.61900,1,25,16707842,1661740842,0,3c218df9,小黑子苏珊
90.49300,1,25,16777215,1661736388,0,1b121255,你干嘛~~哈哈~~哎哟~~
22.48700,1,25,16777215,1661731348,0,e9b0571f,你干嘛
8.72000,1,25,16777215,1661731109,0,8ae794f4,鸡野前辈
34.37900,1,25,16777215,1661701219,0,f1a91cd1,你干嘛哎呦
35.00600,1,25,15138834,1661698894,0,dba4dfb7,ikun和黑粉的身份早已互换
113.60500,1,25,16777215,1661698292,0,120edb29,28个人吱一声
72.66900,1,25,16777215,1661698266,0,120edb29,二倍速新世界
20.25600,1,25,16777215,1661696349,0,30c54b74,只因你太美
75.02700,1,25,16777215,1661694775,0,9f8126bc,太帅了
89.98200,1,25,16777215,1661688205,0,8ebe7c72,果然还是1.25倍的倍数，听着爽。
24.42000,1,18,16777215,1661687756,0,6bd600e4,(每日必看)
73.68500,1,25,16777215,1661687180,0,448ddb2b,你干嘛
125.43100,4,25,16646914,1661687120,0,fe563c85,yye·
48.45200,5,18,16646914,1661682195,0,75c9c11e,你干嘛
39.07500,5,25,16646914,1661682186,0,75c9c11e,你干嘛哈哈，哎呦
90.51900,1,25,16777215,1661680054,0,bd334cd4,小黑子写的歌都比咯咯的好听
25.34700,1,25,16707842,1661676206,0,6a8f6afd,别tnd想骗我赞↑)
126.01900,1,25,16777215,1661674874,0,826469c3,kksk（）
134.60800,1,25,16777215,1661672556,0,3a156508,结尾kksk
0.93900,4,25,16777215,1661670132,0,642ee090,建议改为 鸡死了（doge）
39.15300,1,25,16777215,1661668787,0,ea122fac,傣妹～傣妹～（幻听）
6.54800,1,25,16777215,1661666378,0,b4456830,震动好牛！！！！！！！！
6.74100,1,25,16777215,1661666371,0,9d9fe947,j
