弹幕出现时间,弹幕样式,字号,字体颜色,时间戳,弹幕池,发送者id,弹幕内容
12.00800,1,25,16777215,1661928434,0,1b843ff8,牛牛牛
82.90600,1,25,16777215,1661928145,0,46dd4639,余
76.99900,5,25,15138834,1661928035,0,bf74fc5a,鲁迅先生，他们还在吃人啊
224.55500,1,25,9033215,1661927520,0,aa0dbd1e,拒绝暴力
216.86100,1,25,9033215,1661927513,0,aa0dbd1e,拒绝霸凌
112.84400,1,25,9033215,1661927408,0,aa0dbd1e,歪
85.30100,1,25,16777215,1661927178,0,7cf65af4,好好好好好好好
76.36900,1,25,16777215,1661926855,0,6a386a36,?
114.25100,5,25,16777215,1661926793,0,dab4b43c,“发送一条友善的评论吧”
229.13900,1,25,16707842,1661926639,0,dab4b43c,拒绝暴力（传下去！！！）
149.69900,1,25,16777215,1661926578,0,d7d8a6fa,感动的人也不止一个……
102.15400,1,25,16777215,1661926464,0,9e699bed,拒绝网暴
112.53500,1,25,16777215,1661926392,0,faccaaa4,这首歌已经被下架了
124.93900,1,25,16777215,1661926292,0,fad0df3e,哎
122.03500,5,25,16777215,1661926162,0,793cf4e6,拒绝网暴
0.17900,1,25,16777215,1661926113,0,23227874,？
86.84700,1,25,16777215,1661926040,0,8f830c97,鸡
43.21900,1,25,16777215,1661925855,0,9a1df48a,!
12.26500,1,25,16777215,1661925544,0,7f38cda5,黄
99.57100,1,25,16646914,1661925448,0,846a04a1,哎
49.27000,1,25,16777215,1661925102,0,b2bcd3da,？
123.64800,1,25,15138834,1661925091,0,ba02bd53,拒绝网爆
99.75900,1,25,16777215,1661924923,0,6ad93283,拒绝网暴
85.54700,1,25,16777215,1661924680,0,fc3fc7d4,？
18.13300,1,25,16777215,1661924418,0,8a90455,黄
121.90400,1,25,16777215,1661924285,0,b394c0ca,拒绝网暴校园欺凌！
4.09800,1,25,16777215,1661924202,0,7bb8b525,1
33.19900,1,25,16777215,1661923905,0,a8fac58b,。。。。。
25.07900,1,25,38979,1661923884,0,a8fac58b,m
12.87000,1,25,16777215,1661923575,0,a64fa119,【哦哈哈哈】
86.03900,1,25,16777215,1661923563,0,749bd47,？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？
80.87900,1,25,15138834,1661923423,0,3730babf,黄色
80.91600,1,25,15138834,1661923095,0,1047608c,？
2.63500,1,25,13369971,1661923037,0,85b0daa1,黄紫
17.21000,1,25,16777215,1661922914,0,826c3e45,芜湖
232.89500,1,25,16707842,1661922914,0,a3e04e6b,拒绝网络暴力
225.77900,1,25,16707842,1661922904,0,a3e04e6b,拒绝校园暴力
78.34100,1,25,16646914,1661922815,0,34c73819,？
90.90500,1,25,16646914,1661922717,0,bfa6c184,抵制键盘侠！！！！
11.79400,1,25,16777215,1661922709,0,dab55dcc,黄
69.94700,1,25,16646914,1661922667,0,bfa6c184,?
85.50700,1,25,16777215,1661922371,0,bc80725b,？？？？
19.40000,1,25,16777215,1661922280,0,bc80725b,skksm
248.60000,1,25,16777215,1661921929,0,1beec515,拒绝暴力
32.90100,1,25,52480,1661921906,0,2d2f4ff8,绿
213.66800,1,25,16707842,1661921774,0,f94585a9,拒绝暴力！
112.43300,1,25,9487136,1661921745,0,edc58827,hhhh
78.73900,1,25,16777215,1661921179,0,3c557195,( ๑ŏ ﹏ ŏ๑ )
129.47800,5,25,16646914,1661921134,0,15185cb2,？
238.98100,1,25,16707842,1661921130,0,ddd11dd2,拒绝网络暴力！！！拒绝校园暴力！！！
116.92900,1,25,16646914,1661921114,0,15185cb2,？
12.00100,1,25,16777215,1661921096,0,ff3d5acc,？？？
117.98400,1,25,16707842,1661920827,0,e0ed8f43,拒绝网暴
75.33000,1,25,16707842,1661920822,0,b4ff7e4e,哇
12.39500,1,25,16777215,1661920819,0,74104eed,黄
12.39700,1,25,16777215,1661920759,0,8a62c2d1,黄
91.50700,1,25,16777215,1661920595,0,a6cc8f57,huangd
237.28800,1,25,16777215,1661920425,0,37c01a31,拒绝网暴
126.79700,1,25,16777215,1661920313,0,6f5109ed,nb
95.89900,1,25,16777215,1661920257,0,66f10cd2,拒绝网暴拒绝网暴
33.87400,1,25,16777215,1661920257,0,1a31c270,？
76.69000,1,25,16777215,1661919951,0,8c24a92a,词写的好好
217.03100,1,25,16707842,1661919650,0,aec0ebad,拒绝网暴
177.58500,1,25,16776960,1661919603,0,b3d9de4b,拒绝网暴
76.81900,1,25,16777215,1661919600,0,54cc9292,？？？
85.29900,1,25,16707842,1661919517,0,aec0ebad,拒绝网暴
94.01500,1,25,16777215,1661919404,0,ddde6f57,幼稚园杀手
88.50700,1,25,8700107,1661918984,0,8f03ae57,什么颜色都不行，只能黄
107.49600,1,25,16777215,1661918938,0,92243347,⋯
113.21900,1,25,15138834,1661918916,0,d11e6c18,拒绝网暴
99.13200,1,25,16777215,1661918783,0,ebd01668,牛啊
73.87500,1,25,41194,1661918741,0,55bd6417,！
229.17400,1,25,15138834,1661918373,0,a49b2396,或许在这整齐的弹幕中就存在着加害与被害者
8.43900,1,25,16777215,1661918298,0,e24d3a73,姐姐
19.43300,1,25,16777215,1661918256,0,59e8b659,嗯……
56.21800,1,25,16777215,1661918071,0,80f38ca3,漂亮
224.76800,1,25,14811775,1661918066,0,5f5459c8,拒绝暴力（传下去！！！）拒绝暴力（传下去！！！）
10.02300,1,25,16777215,1661917802,0,5f5459c8,从未关注，从未错过
77.58500,1,25,16777215,1661917662,0,113e555,呜呜呜呜
88.71500,1,25,16777215,1661917626,0,219fe5f7,nb
146.43900,1,25,16777215,1661917604,0,4bb072f6,不是全部人都是人
146.43900,1,25,16777215,1661917587,0,4bb072f6,每个人都拒绝网暴，但每个人又都在网暴。
81.50500,1,25,16777215,1661917166,0,285b3f6f,？
46.20300,1,25,16777215,1661916784,0,37e436dc,黄
52.54200,1,25,16777215,1661916472,0,9ec0c760,这么好
117.84300,1,25,16707842,1661916406,0,5931e29a,拒绝网暴
93.62400,1,25,16777215,1661915711,0,8812a069,拒绝网爆
100.63500,1,25,16777215,1661915597,0,1a0479bb,？
12.77700,1,25,16777215,1661915585,0,73905582,！
51.67700,1,25,16777215,1661915364,0,13679b38,黄
7.85900,1,25,16777215,1661915236,0,107b1ea2,？
74.38400,1,25,16777215,1661915200,0,219d9353,nb
208.31600,1,25,16777215,1661914779,0,93cf34f,拒绝暴力
91.89300,1,25,16777215,1661914755,0,8dfe84c1,黄
167.13500,1,25,16777215,1661914633,0,997c44e5,拒绝网络暴力
89.28600,1,25,16777215,1661914452,0,7b9420e9,jgj
165.37900,1,25,16777215,1661914245,0,6b249b0e,拒绝网暴
10.75200,1,25,16777215,1661913854,0,e1cdce71,黄
50.88700,1,25,16776960,1661913427,0,f9f671e8,黄
236.03700,1,25,16707842,1661912784,0,a3e0dc18,拒绝暴力（传下去！！！）
92.79700,1,25,16777215,1661912217,0,b1dba4a7,黄绿合战
19.58400,1,25,16777215,1661912189,0,24c35311,黄
45.27400,1,25,9487136,1661911992,0,a1dd9a8c,黄色
19.14400,1,25,16707842,1661911966,0,a1dd9a8c,好耶
34.13000,1,25,16777215,1661911221,0,8139f916,？
154.85400,1,25,41194,1661910883,0,b883d568,拒绝网络暴力。
58.72100,1,25,16777215,1661910639,0,1ff2abe2,嗯？？
9.89000,1,25,16777215,1661910410,0,a78ad768,色
51.39900,1,25,16777215,1661910272,0,fee9e7f6,。。
99.53900,5,25,16777215,1661909813,0,3504d20a,？
79.61900,5,25,16707842,1661909788,0,3504d20a,发不了别的颜色？
38.64800,1,25,16777215,1661909648,0,3844c522,？？？
208.94200,1,25,16777215,1661908495,0,2fe3130c,为受害者发声，拒绝网络暴力，校园欺凌
69.98400,1,25,15138834,1661908431,0,33d74a39,66
59.39600,1,25,15138834,1661908420,0,33d74a39,?
55.27300,1,25,15138834,1661908416,0,33d74a39,怎么发什么都是
44.82600,1,25,15138834,1661908406,0,33d74a39,?
233.56600,1,25,16707842,1661908352,0,c06d2ae2,拒绝网络暴力（传下去！！！）
8.42400,1,25,16707842,1661908156,0,ad999464,黄
49.85900,1,25,6830715,1661907463,0,1a46d513,我是紫色应该吧
93.51000,1,25,16777215,1661906092,0,a7d3364e,为什么这么多问号
24.06000,1,25,16646914,1661905985,0,fb40d5a5,黄
85.45100,1,25,16777215,1661903384,0,f5540e9b,?
66.77000,1,25,16777215,1661901743,0,be457c66,？
17.39900,1,25,16777215,1661899686,0,24e2913e,黄
238.38900,1,25,16776960,1661889577,0,cf25b8d8,拒绝网络暴力
79.97900,1,25,16777215,1661889178,0,3fc049b,？
237.33800,1,25,16777215,1661887587,0,bb64eb6b,希望都说到做到
50.79000,1,25,16777215,1661881552,0,5d6f0884,？
246.92100,1,25,16777215,1661881142,0,b6efe1d2,拒绝网络暴力
248.11700,1,25,16707842,1661880862,0,5982989c,拒绝网暴
