弹幕出现时间,弹幕样式,字号,字体颜色,时间戳,弹幕池,发送者id,弹幕内容
35.59800,1,25,16777215,1661921117,0,e8ed8b66,指尖旋转的篮球，是我此生不变的信仰，唯我ikun永世长存！！！ 指尖旋转的篮球，是我此生不变的信仰，唯我ikun永世长存！！！
63.74300,1,25,16765698,1661920617,0,37fa5b85,每周必看
19.93600,1,25,16777215,1661920573,0,37fa5b85,每周必看
10.46000,1,25,16777215,1661920096,0,7ff5265d,永恒的经典
88.80900,1,25,16777215,1661919996,0,2620367c,优雅！
82.17400,1,25,16777215,1661919897,0,3403faf1,鸡王
70.46100,1,18,15138834,1661919790,0,41316ddf,你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！
49.25500,1,25,16777215,1661919750,0,41316ddf,你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！你干嘛！～哈哈～哎哟！～你干嘛！
14.61900,1,25,16777215,1661918308,0,575be3c5,又上首页了
2.70600,1,25,16777215,1661917602,0,5ad24a6a,【每周必看】
11.96400,1,25,16777215,1661915673,0,156d91d4,每周必看
90.87900,5,25,15138834,1661910430,0,a7a8e29b,是个瘸子就搞死我！
18.87900,5,25,15138834,1661910142,0,a7a8e29b,这种感觉我从未有开始干那花生油，红牛
30.01500,1,25,16777215,1661909732,0,a7a8e29b,想要把你炸为鸡柳鳖不鳖
76.33500,1,25,16777215,1661909021,0,4312e7bf,太猛了！
61.37400,1,25,16777215,1661907557,0,1402e9b5,你们这群小黑子有没有树枝啊!
2.13900,4,25,38979,1661907536,0,d917e242,巅峰诞生虚伪的拥护，黄昏见证虔诚的信徒
107.57900,4,25,38979,1661907489,0,d917e242,巅峰诞生虚伪的拥护，黄昏见证虔诚的信徒
80.87300,1,25,16777215,1661906082,0,1fd19ac1,幽幽
42.38800,1,25,16777215,1661902503,0,5b3c3a84,弹幕怎么变少了
12.08800,1,25,16777215,1661871235,0,f12770fc,［每周必看］
49.81400,5,25,15138834,1661870498,0,2cea43d9,喜欢偶像2年半了
21.42800,1,25,16777215,1661868163,0,5ea5140c,哇
23.70000,1,25,16777215,1661867980,0,19f62304,你干嘛
36.74800,1,25,16777215,1661867244,0,6f329754,太美了
80.06400,1,25,16777215,1661862872,0,55ac2730,巅峰诞生虚伪的拥护，黄昏见证虔诚的信徒
34.96400,1,25,16777215,1661862769,0,feec949f,你让我这么荔枝
13.81400,1,25,16777215,1661861730,0,ff86f65c,每周必看
20.05000,1,25,16777215,1661859327,0,251480de,每周必看
24.38300,1,25,16707842,1661858063,0,a51cdda3,巅峰产生虚伪的拥护，黄昏见证虔诚的信徒
12.77400,1,25,16777215,1661855308,0,f0f5197a,每周必看
28.85900,1,25,16777215,1661855208,0,f0f5197a,[每周必看]
14.41000,1,25,16777215,1661852251,0,85dcd30b,每周必看
14.17900,1,25,16777215,1661851035,0,9f88eea9,每周必看
75.51900,1,25,16777215,1661847101,0,9decef56,你干嘛
64.51900,1,25,16777215,1661847087,0,9decef56,你干嘛
82.96200,1,25,14811775,1661846039,0,36b610a8,好听诶
88.88600,1,25,16777215,1661845275,0,ebdfc78b,嘿！我有一个宝藏乐园要分享给你~全新地图恐龙赛跑、双形态新追捕、大黄蜂联动...一切尽在《逃跑吧！少年》龙之星乐园！前往QQ游戏大厅下载游戏并填写我的邀请码：8370300，来《逃跑吧！少年》领取你的
24.99900,1,25,16777215,1661844684,0,21cc0e5c,你指尖旋转的篮球，是我此生不变的信仰！
78.30500,1,25,16777215,1661843609,0,f077d53f,真的好厉害好厉害，好好看，做成这种程度真的超级厉害
17.41900,1,25,16777215,1661843273,0,d42b3e14,每周必看
6.41200,1,25,16777215,1661842142,0,b496050a,每周必看
